id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,age_certification_num,weighted_rating
tm859143,Torbaaz,MOVIE,2020,,132,"['drama', 'thriller', 'action', 'sport']",['IN'],0,tt7805960,7.0,17828,0.0,6.949
tm457410,Money Trap,MOVIE,2019,,121,"['crime', 'comedy']",['TR'],0,tt8442644,6.0,14221,0.0,6.27
tm854261,Leyla Everlasting,MOVIE,2020,,112,['comedy'],['TR'],0,tt11792734,3.7,7453,0.0,5.211
ts264270,Anatomy of a Scandal,SHOW,2022,TV-MA,45,"['drama', 'thriller']","['GB', 'US']",1,tt12748084,7.0,16425,5.0,6.946
ts217231,Heartstopper,SHOW,2022,TV-14,28,"['drama', 'romance']",['GB'],1,tt10638036,8.9,28978,4.0,8.495
ts108385,Inventing Anna,SHOW,2022,TV-MA,68,['drama'],['US'],1,tt8740976,6.8,54105,5.0,6.802
tm1082564,The Adam Project,MOVIE,2022,PG-13,106,"['drama', 'action', 'comedy', 'scifi']",['US'],0,tt2463208,6.7,156603,3.0,6.705
tm674063,The Power of the Dog,MOVIE,2021,R,126,"['drama', 'romance', 'western']","['CA', 'GR', 'NZ', 'GB', 'AU']",0,tt10293406,6.9,158487,5.0,6.897
ts225061,Pieces of Her,SHOW,2022,TV-MA,52,"['crime', 'drama', 'thriller']",['US'],1,tt9170236,6.4,11322,5.0,6.56
tm1166024,Choose or Die,MOVIE,2022,,85,"['thriller', 'drama', 'horror']",['GB'],0,tt11514780,4.7,14911,0.0,5.377
tm1075698,Metal Lords,MOVIE,2022,R,97,"['drama', 'comedy', 'music']",['US'],0,tt12141112,6.7,19689,5.0,6.731
tm1120543,The Bubble,MOVIE,2022,R,126,['comedy'],['US'],0,tt13610562,4.7,20080,5.0,5.248
ts270910,Vikings: Valhalla,SHOW,2022,TV-MA,51,"['war', 'action', 'drama', 'history', 'romance']",['US'],1,tt11311302,7.1,31330,5.0,7.049
ts222333,Arcane,SHOW,2021,TV-14,41,"['action', 'scifi', 'drama', 'fantasy', 'animation']",['US'],1,tt11126994,9.1,175412,4.0,9.012
tm1083293,Windfall,MOVIE,2022,R,92,"['thriller', 'crime', 'drama']",['US'],0,tt15035360,5.7,17218,5.0,6.024
tm979026,"tick, tick... BOOM!",MOVIE,2021,PG-13,121,['drama'],['US'],0,tt8721424,7.5,96418,3.0,7.454
ts215951,Midnight Mass,SHOW,2021,TV-MA,64,"['action', 'drama', 'fantasy', 'horror', 'scifi']",['US'],1,tt10574558,7.7,102321,5.0,7.644
tm856378,Don't Look Up,MOVIE,2021,R,138,"['scifi', 'drama', 'comedy']",['US'],0,tt11286314,7.2,498447,5.0,7.195
ts307973,Murderville,SHOW,2022,TV-MA,34,"['crime', 'comedy']",['US'],1,tt15264192,6.9,10414,5.0,6.868
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,TV-MA,26,"['crime', 'comedy', 'drama', 'thriller']",['US'],1,tt13315324,6.3,38964,5.0,6.379
ts256710,Archive 81,SHOW,2022,TV-MA,54,"['scifi', 'drama', 'horror', 'thriller']",['US'],1,tt13365348,7.3,43068,5.0,7.233
tm413169,Peter Rabbit 2: The Runaway,MOVIE,2021,PG,93,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']","['US', 'AU']",0,tt8376234,6.2,10714,2.0,6.445
ts220305,Squid Game,SHOW,2021,TV-MA,54,"['action', 'drama', 'thriller']",['KR'],2,tt10919420,8.0,416738,5.0,7.98
tm1064065,Black Crab,MOVIE,2022,,114,"['war', 'action', 'drama', 'scifi', 'thriller']",['SE'],0,tt6708668,5.6,17101,0.0,5.954
tm1080083,The Lost Daughter,MOVIE,2021,R,122,['drama'],"['GB', 'US', 'GR']",0,tt9100054,6.7,56650,5.0,6.713
tm1191224,365 Days: This Day,MOVIE,2022,,111,"['romance', 'drama']",['PL'],0,tt12996154,2.5,10739,0.0,4.205
tm370144,The Mitchells vs. the Machines,MOVIE,2021,PG,113,"['animation', 'comedy', 'family', 'scifi']",['US'],0,tt7979580,7.6,100787,2.0,7.549
tm404856,Red Notice,MOVIE,2021,PG-13,117,"['comedy', 'crime', 'thriller', 'action']",['US'],0,tt7991608,6.3,255356,3.0,6.314
ts281927,Stay Close,SHOW,2021,TV-MA,47,"['crime', 'drama', 'thriller']",['GB'],1,tt2201227,6.9,28669,5.0,6.884
ts223537,Maid,SHOW,2021,TV-MA,54,"['drama', 'comedy']",['US'],1,tt11337908,8.4,74955,5.0,8.265
ts87242,Shadow and Bone,SHOW,2021,TV-14,52,"['scifi', 'drama', 'fantasy', 'action']",['US'],1,tt2403776,7.6,77782,4.0,7.536
ts296046,Lupin,SHOW,2021,TV-MA,46,"['crime', 'drama', 'comedy', 'action']",['FR'],3,tt2531336,7.5,100575,5.0,7.456
tm937814,The Alpinist,MOVIE,2021,PG-13,92,['documentation'],"['US', 'AT', 'GB']",0,tt11790780,8.0,7192,3.0,7.417
tm825714,The Harder They Fall,MOVIE,2021,R,139,"['action', 'drama', 'western']",['US'],0,tt10696784,6.5,57549,5.0,6.535
tm1014947,Against the Ice,MOVIE,2022,,102,"['drama', 'history']","['DK', 'IS']",0,tt13873302,6.5,18057,0.0,6.589
ts227473,Brand New Cherry Flavor,SHOW,2021,TV-MA,43,"['thriller', 'drama', 'horror', 'scifi']",['US'],1,tt11343600,7.1,14449,5.0,7.008
ts225855,All of Us Are Dead,SHOW,2022,TV-MA,61,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",['KR'],1,tt14169960,7.5,41393,5.0,7.401
tm1142224,The House,MOVIE,2022,R,97,"['animation', 'drama', 'comedy', 'thriller']",['GB'],0,tt11703050,6.8,12270,5.0,6.807
tm1165983,The Weekend Away,MOVIE,2022,,91,"['thriller', 'crime', 'drama']",['GB'],0,tt14817272,5.6,20207,0.0,5.914
ts102086,Behind Her Eyes,SHOW,2021,TV-MA,50,"['drama', 'thriller']",['GB'],1,tt9698442,7.2,57514,5.0,7.159
tm857461,Gangubai Kathiawadi,MOVIE,2022,,157,"['drama', 'crime']",['IN'],0,tt10083340,7.0,44045,0.0,6.975
tm1019177,The Colony,MOVIE,2021,R,104,"['scifi', 'thriller', 'action']","['CH', 'DE']",0,tt6506264,5.4,7434,5.0,6.089
ts85985,Cowboy Bebop,SHOW,2021,TV-MA,45,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']",['US'],1,tt1267295,6.6,35427,5.0,6.636
tm991529,The Hand of God,MOVIE,2021,R,130,['drama'],['IT'],0,tt12680684,7.4,30235,5.0,7.291
tm1092864,The Unforgivable,MOVIE,2021,R,112,"['drama', 'crime']","['DE', 'GB', 'US']",0,tt11233960,7.1,101975,5.0,7.082
tm986168,The Guilty,MOVIE,2021,R,90,"['drama', 'thriller', 'action', 'crime']",['US'],0,tt9421570,6.3,113483,5.0,6.33
tm1150385,The Tinder Swindler,MOVIE,2022,,114,"['crime', 'documentation']",['GB'],0,tt14992922,7.2,57606,0.0,7.159
ts232107,The Silent Sea,SHOW,2021,TV-MA,45,"['horror', 'drama', 'scifi', 'thriller']",['KR'],1,tt11570202,6.9,18548,5.0,6.878
ts237713,Sweet Tooth,SHOW,2021,TV-14,45,"['scifi', 'drama', 'fantasy', 'action']",['US'],2,tt12809988,7.8,49182,4.0,7.678
tm1033470,Till Death,MOVIE,2021,R,89,"['horror', 'thriller']",['US'],0,tt11804152,5.8,19029,5.0,6.074
ts300391,Clickbait,SHOW,2021,TV-MA,46,"['thriller', 'crime', 'drama']","['AU', 'US']",1,tt10888878,7.2,50140,5.0,7.153
ts251675,Hellbound,SHOW,2021,TV-MA,52,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",['KR'],1,tt12235718,6.6,22107,5.0,6.653
tm1111987,Munich: The Edge of War,MOVIE,2022,PG-13,129,"['drama', 'history', 'thriller']",['GB'],0,tt7475578,6.8,26781,3.0,6.804
ts279892,Ginny & Georgia,SHOW,2021,TV-14,54,"['drama', 'comedy']",['US'],1,tt10813940,7.4,44573,4.0,7.321
tm946869,Texas Chainsaw Massacre,MOVIE,2022,R,83,"['thriller', 'crime', 'horror']",['US'],0,tt11755740,4.8,45810,5.0,5.068
tm471968,Passing,MOVIE,2021,PG-13,98,"['drama', 'thriller']","['GB', 'US', 'CA']",0,tt8893974,6.7,13553,3.0,6.741
tm1138477,Downfall: The Case Against Boeing,MOVIE,2022,R,89,['documentation'],['US'],0,tt11893274,7.4,9428,5.0,7.153
ts311985,Inside Job,SHOW,2021,TV-MA,28,"['comedy', 'fantasy', 'scifi', 'animation']",['US'],1,tt10231312,7.6,15137,5.0,7.353
tm1048362,Army of Thieves,MOVIE,2021,R,127,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']","['DE', 'US']",0,tt13024674,6.4,71036,5.0,6.438
tm501313,Gunpowder Milkshake,MOVIE,2021,R,114,"['action', 'crime', 'thriller']","['FR', 'DE', 'US']",0,tt8368408,6.0,40888,5.0,6.12
ts225645,The Chair,SHOW,2021,TV-MA,30,"['drama', 'comedy']",['US'],1,tt11834150,7.2,15894,5.0,7.084
tm1046026,The Trip,MOVIE,2021,,113,"['comedy', 'thriller', 'horror', 'action']",['NO'],0,tt13109952,6.9,19706,0.0,6.879
ts289334,Sex/Life,SHOW,2021,TV-MA,48,"['drama', 'romance', 'comedy']",[],2,tt10839422,5.4,19604,5.0,5.774
ts296472,The Chestnut Man,SHOW,2021,TV-MA,55,"['crime', 'drama', 'thriller']",['DK'],1,tt10834220,7.7,41253,5.0,7.572
tm456513,Army of the Dead,MOVIE,2021,R,148,"['horror', 'thriller', 'crime', 'scifi', 'action']",['US'],0,tt0993840,5.7,166882,5.0,5.745
ts311989,jeen-yuhs,SHOW,2022,TV-MA,93,"['documentation', 'music']",['US'],1,tt14599438,8.1,7269,5.0,7.472
ts310057,True Story,SHOW,2021,TV-MA,39,"['drama', 'thriller', 'comedy', 'crime']",['US'],1,tt13655456,7.5,16927,5.0,7.301
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,2021,,101,"['documentation', 'sport']",['US'],0,tt14079374,7.8,22858,0.0,7.57
ts225657,Halston,SHOW,2021,TV-MA,47,['drama'],['US'],1,tt10920514,7.5,14040,5.0,7.273
tm1038686,Bo Burnham: Inside,MOVIE,2021,R,87,"['comedy', 'drama', 'music', 'reality']",['US'],0,tt14545352,8.7,44074,5.0,8.442
ts287976,Young Royals,SHOW,2021,TV-MA,45,"['drama', 'romance']",['SE'],1,tt14664414,8.3,26732,5.0,7.993
tm347095,Oxygen,MOVIE,2021,,100,"['horror', 'scifi', 'thriller', 'fantasy', 'drama']","['FR', 'US']",0,tt6341832,6.5,36803,0.0,6.551
tm855839,The Shadow in My Eye,MOVIE,2021,,107,"['drama', 'history', 'war']",['DK'],0,tt9170516,7.3,8270,0.0,7.08
ts255037,Resident Evil: Infinite Darkness,SHOW,2021,TV-MA,27,"['action', 'scifi', 'horror', 'animation']",['US'],1,tt13173456,5.8,9500,5.0,6.233
ts95572,The Serpent,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['GB'],1,tt7985576,7.6,41782,5.0,7.488
ts287352,Hit & Run,SHOW,2021,TV-MA,49,"['action', 'drama', 'thriller', 'crime']",['IL'],1,tt9073940,7.1,8367,5.0,6.972
tm1046932,Kate,MOVIE,2021,R,106,"['action', 'crime', 'drama', 'thriller']","['JP', 'TH', 'US']",0,tt7737528,6.2,57689,5.0,6.267
tm861000,Worth,MOVIE,2021,PG-13,118,"['history', 'drama']","['CA', 'GB', 'US']",0,tt8009744,6.8,12745,3.0,6.807
ts237972,Katla,SHOW,2021,TV-MA,46,"['scifi', 'thriller', 'drama']",['IS'],1,tt11102190,7.0,13095,5.0,6.937
tm1002815,Nightbooks,MOVIE,2021,,103,"['fantasy', 'horror', 'family']","['CA', 'US']",0,tt10521144,5.7,8278,0.0,6.213
ts88578,Firefly Lane,SHOW,2021,TV-MA,52,"['drama', 'romance']",['US'],1,tt9012876,7.4,20300,5.0,7.251
ts308845,The Billion Dollar Code,SHOW,2021,TV-MA,67,"['drama', 'thriller', 'crime']",['DE'],1,tt15392100,8.0,7313,5.0,7.422
tm1087461,Last Man Down,MOVIE,2021,R,87,"['thriller', 'scifi', 'action']","['GB', 'SE']",0,tt12335692,5.0,10906,5.0,5.712
tm1092958,No One Gets Out Alive,MOVIE,2021,R,85,"['thriller', 'horror', 'drama']","['RO', 'US']",0,tt13056008,5.3,13913,5.0,5.809
tm416779,The Woman in the Window,MOVIE,2021,R,102,"['thriller', 'crime', 'drama']",['US'],0,tt6111574,5.7,70886,5.0,5.801
tm1000619,Radhe Shyam,MOVIE,2022,,138,"['romance', 'drama']",['IN'],0,tt8960382,6.9,21328,0.0,6.88
tm1141439,Home Team,MOVIE,2022,PG,99,"['comedy', 'sport']",['US'],0,tt14592064,6.0,16320,2.0,6.246
ts220553,The Irregulars,SHOW,2021,TV-14,53,"['crime', 'drama', 'fantasy', 'scifi']",['GB'],1,tt10893694,5.9,14714,4.0,6.197
tm1003630,After We Fell,MOVIE,2021,R,99,"['drama', 'romance']","['FR', 'US']",0,tt13069986,4.6,12339,5.0,5.404
ts328194,My Name,SHOW,2021,TV-MA,50,"['thriller', 'action', 'crime', 'drama']",['KR'],1,tt12940504,7.8,18446,5.0,7.53
tm1046627,Hypnotic,MOVIE,2021,,88,"['horror', 'drama', 'thriller']",['CA'],0,tt12383460,5.3,14887,0.0,5.786
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,TV-14,62,"['war', 'history', 'documentation']",['US'],1,tt15260794,8.0,8881,4.0,7.479
tm1046264,The Vault,MOVIE,2021,R,118,"['action', 'thriller', 'crime', 'fantasy']",['ES'],0,tt9742794,6.4,21511,5.0,6.503
ts296214,How to Become a Tyrant,SHOW,2021,TV-MA,27,"['war', 'history', 'documentation']",['US'],1,tt14832996,7.4,8041,5.0,7.13
ts283080,Who Killed Sara?,SHOW,2021,TV-MA,41,"['drama', 'crime', 'thriller']",['MX'],3,tt11937816,6.4,12148,5.0,6.553
ts287438,The Innocent,SHOW,2021,TV-MA,58,"['crime', 'drama', 'thriller']",['ES'],1,tt10147644,7.8,29019,5.0,7.609
ts219423,Masters of the Universe: Revelation,SHOW,2021,TV-PG,26,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']",['US'],2,tt10826054,5.2,26127,3.0,5.542
tm992844,The Dig,MOVIE,2021,PG-13,112,"['drama', 'history']",['GB'],0,tt3661210,7.1,71915,3.0,7.075
tm1075215,Aftermath,MOVIE,2021,,114,"['horror', 'thriller', 'drama']",['US'],0,tt10691162,5.3,15125,0.0,5.781
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,TV-MA,47,"['crime', 'documentation']",['US'],1,tt13651632,7.5,23939,5.0,7.346
tm1003034,The Witcher: Nightmare of the Wolf,MOVIE,2021,,83,"['fantasy', 'scifi', 'animation', 'action', 'drama']","['PL', 'KR', 'US']",0,tt11657662,7.2,41508,0.0,7.145
tm1110150,There's Someone Inside Your House,MOVIE,2021,,86,"['thriller', 'horror']",['US'],0,tt8150814,4.8,14421,0.0,5.46
ts271867,Vincenzo,SHOW,2021,,81,"['action', 'comedy', 'crime', 'drama', 'romance']",['KR'],1,tt13433812,8.4,15134,0.0,7.9
ts272980,The One,SHOW,2021,TV-MA,42,"['crime', 'drama', 'scifi', 'thriller', 'action']",['GB'],1,tt13879466,6.6,12367,5.0,6.679
tm1027081,Blood Red Sky,MOVIE,2021,,121,"['fantasy', 'horror', 'thriller', 'action']","['GB', 'DE']",0,tt11607896,6.1,44006,0.0,6.199
tm1021871,The Starling,MOVIE,2021,PG-13,102,"['comedy', 'drama', 'fantasy']",['US'],0,tt5164438,6.3,11733,3.0,6.494
tm1063652,Intrusion,MOVIE,2021,,92,"['drama', 'thriller']",['US'],0,tt5563324,5.3,15464,0.0,5.774
tm993670,Cosmic Sin,MOVIE,2021,R,88,"['scifi', 'action']",['US'],0,tt11762434,2.5,12284,5.0,4.069
tm1151272,Beast,MOVIE,2022,,162,"['thriller', 'comedy', 'crime', 'action']",['IN'],0,tt11301946,6.8,19332,0.0,6.805
ts287559,Jupiter's Legacy,SHOW,2021,TV-MA,45,"['scifi', 'action', 'drama', 'fantasy']",['US'],1,tt5774002,6.7,37235,5.0,6.719
tm314863,Vivo,MOVIE,2021,PG,95,"['comedy', 'animation', 'drama', 'family']",['US'],0,tt6338498,6.7,17650,2.0,6.734
tm841797,The Ice Road,MOVIE,2021,PG-13,103,"['thriller', 'drama', 'action']",['US'],0,tt3758814,5.6,37401,3.0,5.792
tm525645,Fear Street: Part One - 1994,MOVIE,2021,,107,"['horror', 'drama']",['US'],0,tt6566576,6.2,74672,0.0,6.253
tm1141594,Brazen,MOVIE,2022,,94,"['thriller', 'crime', 'drama', 'romance']",['US'],0,tt13978306,4.0,11224,0.0,5.083
ts270405,Pretend It's a City,SHOW,2021,TV-14,29,"['comedy', 'documentation']",['US'],1,tt13660958,8.1,7096,4.0,7.464
tm1107225,Through My Window,MOVIE,2022,R,116,"['romance', 'comedy', 'drama']",['ES'],0,tt14463484,5.4,7902,5.0,6.067
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",['US'],1,tt13840586,5.9,16799,5.0,6.171
tm1020820,Night Teeth,MOVIE,2021,,107,"['comedy', 'action', 'crime', 'drama', 'fantasy', 'horror', 'thriller']","['GB', 'US']",0,tt10763820,5.6,16890,0.0,5.957
tm1093099,Love Hard,MOVIE,2021,,104,"['comedy', 'romance']",['US'],0,tt10752004,6.3,48521,0.0,6.366
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,TV-14,78,"['comedy', 'romance', 'drama']",['KR'],1,tt14518756,8.5,9987,4.0,7.807
tm858869,Stowaway,MOVIE,2021,PG-13,117,"['thriller', 'scifi', 'drama']","['DE', 'US']",0,tt9203694,5.6,44054,3.0,5.767
tm833216,Things Heard & Seen,MOVIE,2021,,121,"['horror', 'thriller', 'drama']",['US'],0,tt10962368,5.3,29915,0.0,5.588
tm912100,Bruised,MOVIE,2021,R,129,"['drama', 'sport', 'thriller']","['GB', 'US']",0,tt8310474,6.1,13968,5.0,6.34
tm458292,Space Sweepers,MOVIE,2021,R,136,"['scifi', 'fantasy', 'action', 'drama']",['KR'],0,tt12838766,6.5,24659,5.0,6.571
tm981945,The Last Letter From Your Lover,MOVIE,2021,,110,"['romance', 'drama']","['GB', 'CA']",0,tt1893273,6.6,16302,0.0,6.666
tm1108321,Dave Chappelle: The Closer,MOVIE,2021,,72,['comedy'],['US'],0,tt15523010,8.0,24903,0.0,7.741
tm992260,Yes Day,MOVIE,2021,PG,86,"['comedy', 'family']",['US'],0,tt8521876,5.7,23141,2.0,5.96
tm824160,Fear Street: Part Two - 1978,MOVIE,2021,,109,"['drama', 'horror']",['US'],0,tt9701940,6.7,58277,0.0,6.713
tm459789,The Lovebirds,MOVIE,2021,R,87,"['action', 'romance', 'comedy', 'crime', 'thriller']",['US'],0,tt8851668,6.0,25460,5.0,6.177
tm1038344,Awake,MOVIE,2021,R,96,"['scifi', 'thriller', 'action', 'drama']",['US'],0,tt10418662,4.8,20828,5.0,5.308
tm976166,Malcolm & Marie,MOVIE,2021,R,106,"['drama', 'romance']",['US'],0,tt12676326,6.6,35760,5.0,6.636
tm949309,The White Tiger,MOVIE,2021,R,125,"['drama', 'crime']","['IN', 'SG', 'US']",0,tt6571548,7.1,58190,5.0,7.07
tm1018890,Seaspiracy,MOVIE,2021,,80,['documentation'],['US'],0,tt14152756,8.1,29604,0.0,7.855
tm1064228,Fatherhood,MOVIE,2021,PG-13,109,"['drama', 'comedy']","['US', 'CA']",0,tt4733624,6.6,34661,3.0,6.637
tm1018427,Moxie,MOVIE,2021,PG-13,111,"['comedy', 'drama', 'music']",['US'],0,tt7737700,6.7,24003,3.0,6.727
tm855075,Rurouni Kenshin: The Beginning,MOVIE,2021,R,138,"['drama', 'action']",['JP'],0,tt11991748,7.4,7958,5.0,7.128
ts272463,Colin in Black & White,SHOW,2021,TV-14,32,"['drama', 'sport']",['US'],1,tt12624928,5.4,7021,4.0,6.109
ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,TV-MA,60,"['documentation', 'crime', 'history']",['US'],1,tt13156316,7.0,8124,5.0,6.916
tm1020851,Back to the Outback,MOVIE,2021,PG,95,"['family', 'animation', 'comedy']","['US', 'AU']",0,tt13575806,6.5,7328,2.0,6.656
tm1138870,Badhaai Do,MOVIE,2022,,147,"['comedy', 'drama', 'crime']",['IN'],0,tt11934846,7.3,15032,0.0,7.147
tm1038327,Beckett,MOVIE,2021,R,109,"['thriller', 'action', 'crime', 'drama']","['BR', 'IT']",0,tt10230994,5.6,25253,5.0,5.865
tm473502,83,MOVIE,2021,,163,"['drama', 'history', 'sport']",['IN'],0,tt7518786,7.4,23781,0.0,7.268
ts271888,Fate: The Winx Saga,SHOW,2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],1,tt8179402,6.8,37995,5.0,6.803
tm1073510,SAS: Red Notice,MOVIE,2021,R,124,"['action', 'thriller']","['HU', 'NL', 'CH', 'GB']",0,tt4479380,5.2,17719,5.0,5.659
tm1025493,Dasvi,MOVIE,2022,,125,"['drama', 'comedy']",['IN'],0,tt14107554,8.0,13140,0.0,7.589
tm922429,The Block Island Sound,MOVIE,2021,,103,"['horror', 'scifi', 'thriller']",['US'],0,tt8747160,5.3,7558,0.0,6.031
tm898614,Sweet Girl,MOVIE,2021,R,110,"['drama', 'thriller', 'action']",['US'],0,tt10731768,5.5,30580,5.0,5.746
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,PG-13,138,"['drama', 'action']",['JP'],0,tt11809034,7.2,8367,3.0,7.027
ts273100,DOTA: Dragon's Blood,SHOW,2021,TV-MA,26,"['scifi', 'action', 'thriller', 'animation', 'fantasy']",['US'],2,tt14069590,7.8,17429,5.0,7.519
ts313781,The Club,SHOW,2021,TV-14,47,"['drama', 'comedy']",['TR'],2,tt13317582,7.9,7810,4.0,7.389
tm673809,Schumacher,MOVIE,2021,,112,"['sport', 'documentation']",['DE'],0,tt10322274,7.4,21558,0.0,7.258
tm434625,Wish Dragon,MOVIE,2021,PG,99,"['fantasy', 'comedy', 'family', 'romance', 'animation']","['CN', 'US']",0,tt5562070,7.2,24712,2.0,7.116
ts215989,Snabba Cash,SHOW,2021,TV-MA,43,"['drama', 'thriller', 'action', 'crime']",['SE'],2,tt10540276,7.6,8176,5.0,7.24
tm1038369,Good on Paper,MOVIE,2021,R,92,"['romance', 'comedy']",['US'],0,tt8231668,5.6,11401,5.0,6.064
tm1141923,The Royal Treatment,MOVIE,2022,,96,"['romance', 'comedy', 'family']",['US'],0,tt13989030,5.2,8127,0.0,5.95
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,R,100,"['drama', 'documentation', 'crime']",['US'],0,tt14111734,6.9,7993,5.0,6.862
tm1110389,Single All the Way,MOVIE,2021,,99,"['comedy', 'drama', 'romance']",['CA'],0,tt14315756,6.1,14862,0.0,6.33
tm1086874,Minnal Murali,MOVIE,2021,,158,"['action', 'comedy', 'drama', 'fantasy', 'scifi']",['IN'],0,tt7268738,8.1,24681,0.0,7.817
ts246073,Tribes of Europa,SHOW,2021,TV-MA,47,"['scifi', 'fantasy', 'action', 'drama']",['DE'],1,tt9184982,6.7,11794,5.0,6.745
tm863823,Finding 'Ohana,MOVIE,2021,PG,123,"['comedy', 'family', 'action']",['US'],0,tt10332588,6.1,9819,2.0,6.4
tm860261,To All the Boys: Always and Forever,MOVIE,2021,PG-13,115,"['romance', 'comedy', 'drama']",['US'],0,tt10676012,6.3,24232,3.0,6.416
tm1028298,He's All That,MOVIE,2021,R,91,"['comedy', 'romance']",['US'],0,tt4590256,4.3,23474,5.0,4.879
tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],0,tt15085802,7.5,7532,5.0,7.172
tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",0,tt16301388,6.3,14315,0.0,6.471
tm1087932,Prey,MOVIE,2021,,87,"['drama', 'thriller']",['DE'],0,tt15198608,4.3,7084,0.0,5.553
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,45,"['documentation', 'crime', 'history']",['IN'],1,tt14167390,7.4,9504,5.0,7.154
ts313668,Tear Along the Dotted Line,SHOW,2021,TV-14,19,"['drama', 'comedy', 'animation']",['IT'],1,tt15614372,8.7,7595,4.0,7.798
tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],0,tt10187208,6.7,20838,2.0,6.73
tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],0,tt11742798,5.7,8223,0.0,6.215
tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],0,tt10121392,4.4,40788,3.0,4.755
ts287045,Fatma,SHOW,2021,TV-MA,42,"['crime', 'drama', 'thriller']",['TR'],1,tt11961378,7.4,8185,5.0,7.132
tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",0,tt13070602,5.5,11727,0.0,5.993
tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],0,tt10451914,5.4,41562,5.0,5.605
ts320075,Aranyak,SHOW,2021,TV-MA,41,"['crime', 'thriller', 'drama']",['IN'],1,tt14167344,7.9,7629,5.0,7.383
tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",0,tt12783454,4.7,15536,3.0,5.359
tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],0,tt10340562,7.2,9968,0.0,7.043
tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],0,tt13510660,7.5,39620,0.0,7.398
tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],0,tt9845564,6.2,18840,0.0,6.368
tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",0,tt14217100,7.0,10748,0.0,6.929
tm894254,Penguin Bloom,MOVIE,2021,PG-13,95,['drama'],"['AU', 'US']",0,tt6317656,6.8,9792,3.0,6.808
tm998726,Sentinelle,MOVIE,2021,,80,"['drama', 'thriller', 'action', 'crime']",['FR'],0,tt11734264,4.7,7726,0.0,5.708
ts108621,Sky Rojo,SHOW,2021,TV-MA,27,"['action', 'crime', 'drama', 'thriller']",['ES'],3,tt8690776,6.5,8569,5.0,6.644
tm1038355,The Last Mercenary,MOVIE,2021,,110,"['comedy', 'action', 'crime', 'thriller']",['FR'],0,tt12808182,5.3,8276,0.0,5.997
tm466544,Sooryavanshi,MOVIE,2021,,145,"['action', 'crime', 'thriller']",['IN'],0,tt9531772,6.5,75199,0.0,6.527
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,"['action', 'crime']",['RU'],0,tt7601480,6.3,11715,0.0,6.494
tm998033,Doctor,MOVIE,2021,,150,"['thriller', 'comedy', 'crime', 'action']",['IN'],0,tt11374902,7.6,14590,0.0,7.347
tm990835,The Girl on the Train,MOVIE,2021,,128,"['drama', 'thriller', 'crime']",['IN'],0,tt8907992,4.4,14348,0.0,5.194
